action,distance_to_goal,experiment,gamma,loss,orientation,reward,signal1,signal2,signal3,speed,time
-4,186.7080206677894,4,0.96,,-0.3361564668766388,-0.3,0.0516,0.0424,0.0552,5,21
4,184.71824232644175,4,0.96,,-0.3657991054670201,-0.3,0.046,0.0408,0.0556,5,22
-4,182.52308437762062,4,0.96,,-0.35143929395705814,-0.3,0.0328,0.0368,0.0452,5,23
4,180.76365397866738,4,0.96,,-0.3814494371760003,-0.3,0.024,0.0296,0.04,5,24
-4,178.79939620922192,4,0.96,,-0.3674290950011561,-0.3,0.022,0.024,0.0372,5,25
4,177.28486837938172,4,0.96,,-0.3977926076901519,-0.3,0.02,0.0336,0.024,5,26
4,175.5663072570322,4,0.96,,-0.3840899326690365,-0.3,0.0208,0.0208,0.0108,5,27
-4,173.6461616316051,4,0.96,,-0.37033953239209083,-0.3,0.0208,0.0136,0.0124,5,28
-4,172.18150696134134,4,0.96,,-0.40097826968575884,-0.3,0.0168,0.0136,0.02,5,29
4,171.19124282349804,4,0.96,,-0.4320013840927542,-0.3,0.0404,0.0184,0.0564,5,30
4,169.99941679916373,4,0.96,,-0.4188659775401817,-0.3,0.0632,0.048,0.0696,5,31
4,168.60762950127057,4,0.96,,-0.4057045870404136,-0.3,0.0672,0.0628,0.0672,5,32
4,167.01775545290923,4,0.96,,-0.39251177919548447,-0.3,0.064,0.0528,0.0672,5,33
9,165.23194333804997,4,0.96,,-0.3792818076038428,-0.3,0.0452,0.0384,0.064,5,34
-4,162.85744853519202,4,0.96,,-0.3382307692869738,-0.3,0.0376,0.0332,0.0512,5,35
-4,160.92244003416178,4,0.96,,-0.368991556882188,-0.3,0.0316,0.0436,0.0308,5,36
4,159.4524910930759,4,0.96,,-0.4002792595039058,-0.3,0.0308,0.0392,0.0284,5,37
4,157.79245318283168,4,0.96,,-0.38755396640376727,-0.3,0.0324,0.0252,0.0384,5,38
-4,155.94448221736909,4,0.96,,-0.37479665394588335,-0.3,0.0368,0.0292,0.0388,5,39
4,154.57011710620202,4,0.96,,-0.4064467538932829,-0.3,0.0448,0.0364,0.0468,5,40
4,153.00987731948948,4,0.96,,-0.3940812014245667,-0.3,0.0536,0.046,0.0512,5,41
4,151.26573940193958,4,0.96,,-0.381691589663558,-0.3,0.0532,0.0476,0.056,5,42
4,149.33991660345455,4,0.96,,-0.3692740490898043,-0.3,0.0624,0.0704,0.0532,5,43
4,147.23485758237555,4,0.96,,-0.3568244034175791,-1.0,0.082,0.0852,0.0664,5,44
4,147.1410102131308,4,0.96,,-0.3443381121585889,-1.0,0.082,0.0852,0.0704,5,45
4,147.03527119102296,4,0.96,,-0.3224978379454895,-1.0,0.0852,0.0852,0.0744,5,46
4,146.91813058711128,4,0.96,,-0.3006429943850147,-1.0,0.0852,0.0852,0.0744,5,47
-4,146.79013252912938,4,0.96,,-0.27877184602360716,-1.0,0.0852,0.0852,0.0744,5,48
4,146.67334091114583,4,0.96,,-0.3013271660427398,-1.0,0.0852,0.0852,0.0784,5,49
-4,146.54567428576357,4,0.96,,-0.27945714962222856,-1.0,0.0852,0.088,0.0784,5,50
4,146.42923336243675,4,0.96,,-0.30201362346458827,-1.0,0.088,0.088,0.0784,5,51
-4,146.301899871693,4,0.96,,-0.28014474131278344,-1.0,0.088,0.088,0.0784,5,52
4,146.18581135812312,4,0.96,,-0.3027023717073608,-1.0,0.088,0.088,0.082,5,53
-4,146.05881271088268,4,0.96,,-0.2808346261246095,-1.0,0.088,0.09,0.0784,5,54
4,145.94307832851342,4,0.96,,-0.3033934157758619,-1.0,0.09,0.09,0.082,5,55
4,145.8164162404445,4,0.96,,-0.2815268090344729,-1.0,0.09,0.0888,0.0852,5,56
-4,145.6794158778821,4,0.96,,-0.2596423161773076,-1.0,0.09,0.09,0.082,5,57
4,145.5530733060931,4,0.96,,-0.28218276175341933,-1.0,0.09,0.0888,0.0852,5,58
-4,145.41637431626225,4,0.96,,-0.2602994504053256,-1.0,0.09,0.09,0.0852,5,59
4,145.29035295827214,4,0.96,,-0.28284109036312943,-1.0,0.0888,0.09,0.0852,5,60
-4,145.15395701909645,4,0.96,,-0.26095896397013757,-1.0,0.0888,0.0888,0.0852,5,61
4,145.02825858044952,4,0.96,,-0.2835018021327822,-1.0,0.0888,0.0888,0.088,5,62
-4,144.89216737824083,4,0.96,,-0.26162086412451446,-1.0,0.0888,0.0888,0.088,5,63
4,144.76679357250475,4,0.96,,-0.2841649043021375,-1.0,0.0872,0.0888,0.088,5,64
-4,144.63100880196697,4,0.96,,-0.2622851580912562,-1.0,0.0872,0.0872,0.088,5,65
4,144.50596135073016,4,0.96,,-0.28483040408044574,-1.0,0.0872,0.0872,0.09,5,66
-4,144.37048471496237,4,0.96,,-0.26295185306209307,-1.0,0.0872,0.0872,0.088,5,67
4,144.24576534783014,4,0.96,,-0.28549830864534215,-1.0,0.0872,0.0872,0.09,5,68
-4,144.11059855832866,4,0.96,,-0.263620956196573,-1.0,0.0872,0.0872,0.09,5,69
4,143.98620901291855,4,0.96,,-0.28616862514172525,-1.0,0.0856,0.0872,0.09,5,70
-4,143.85135378957813,4,0.96,,-0.2642924746209321,-1.0,0.0856,0.0856,0.09,5,71
4,143.72729581151418,4,0.96,,-0.2868413606806204,-1.0,0.0856,0.0856,0.0888,5,72
-4,143.5927538826282,4,0.96,,-0.26496641542695115,-1.0,0.0856,0.0856,0.0888,5,73
4,143.4690292255342,4,0.96,,-0.2875165223380283,-1.0,0.0856,0.0856,0.0888,5,74
-4,143.33480232779385,4,0.96,,-0.2656427856707959,-0.3,0.0856,0.0856,0.0888,5,75
4,140.303047612844,4,0.96,,-0.28819411715375676,-0.3,0.0804,0.0804,0.0808,5,76
-4,137.10727062314638,4,0.96,,-0.2748967218630753,-0.3,0.0768,0.0768,0.0796,5,77
4,134.30696732242126,4,0.96,,-0.30594446641473344,-0.3,0.07,0.07,0.0684,5,78
-4,131.3457199993043,4,0.96,,-0.2934390745872556,-0.3,0.0656,0.0656,0.0628,5,79
4,128.8081293174692,4,0.96,,-0.3253169659137088,-0.3,0.0528,0.0528,0.0472,5,80
-4,126.11403201693527,4,0.96,,-0.3136382917057415,-0.3,0.0496,0.05,0.0412,5,81
-4,123.8727705761512,4,0.96,,-0.3463805172475416,-0.3,0.048,0.0496,0.0412,5,82
4,122.1204589338025,4,0.96,,-0.37998598294678754,-0.3,0.0404,0.0404,0.0468,5,83
4,120.22062598139617,4,0.96,,-0.36988390073855704,-0.3,0.0208,0.0208,0.0284,5,84
-4,118.17564729302106,4,0.96,,-0.35981247160949004,-0.3,0.0128,0.0128,0.0148,5,85
-4,116.64027707783323,4,0.96,,-0.3942201925939534,-0.3,0.0128,0.0128,0.0128,5,86
4,115.64241110097767,4,0.96,,-0.429344357411357,-0.3,0.0128,0.0128,0.0128,5,87
-4,114.50989508086063,4,0.96,,-0.4205511356236081,-0.3,0.0128,0.0116,0.0128,5,88
4,113.93246807822833,4,0.96,,-0.4562454818847276,-0.3,0.008,0.008,0.0084,5,89
4,113.22470715833931,4,0.96,,-0.44786509050736706,-0.3,0.008,0.008,0.008,5,90
4,112.38763467246116,4,0.96,,-0.4395156956826005,-0.3,0.008,0.008,0.0064,5,91
-4,111.42246500626192,4,0.96,,-0.43120426322675665,-0.3,0.0036,0.0036,0.0044,5,92
4,111.02247532262804,4,0.96,,-0.46738256080632207,-0.3,0.0,0.0,0.0,5,93
-4,110.49820591338855,4,0.96,,-0.4594252968088756,-0.3,0.0,0.0,0.0,5,94
4,110.54752838160832,4,0.96,,-0.49593885839428514,-0.3,0.0,0.0,0.0,5,95
4,110.47396850439272,4,0.96,,-0.48811734623313763,-0.3,0.0,0.0,0.0,5,96
4,110.27763951241953,4,0.96,,-0.4802965558184419,-0.3,1.0,1.0,1.0,5,97
5,109.9588439239053,4,0.96,,-0.47248381828447467,-0.3,1.0,1.0,1.0,5,98
5,109.43104938433314,4,0.96,,-0.45913097765413935,-0.3,1.0,1.0,1.0,5,99
5,108.69526515118822,4,0.96,,-0.4457822840515482,-0.3,1.0,1.0,1.0,5,100
5,107.75289835259774,4,0.96,,-0.4324398702069824,0.2,1.0,1.0,1.0,5,101
5,105.98285369324289,4,0.96,,-0.4200272570339021,-0.3,1.0,1.0,1.0,5,102
5,104.23143315617942,4,0.96,,-0.379022346474838,0.2,1.0,1.0,1.0,5,103
5,101.58804472427155,4,0.96,,-0.3647790690588672,-0.3,1.0,1.0,1.0,5,104
5,99.04678532454427,4,0.96,,-0.3235025055997655,0.2,1.0,1.0,1.0,5,105
5,95.6930944875928,4,0.96,,-0.3097042914163342,-0.3,1.0,1.0,1.0,5,106
5,92.43709822367688,4,0.96,,-0.26790016989452536,0.2,1.0,1.0,1.0,5,107
5,88.47713059581575,4,0.96,,-0.2548388741642597,-0.3,1.0,1.0,1.0,5,108
5,84.60412520191758,4,0.96,,-0.2121983645026691,0.2,1.0,1.0,1.0,5,109
5,80.15944743777067,4,0.96,,-0.20023946750867022,-0.3,1.0,1.0,1.0,5,110
5,75.78743355480289,4,0.96,,-0.1563689731299058,-0.3,1.0,1.0,1.0,5,111
5,71.28447238897485,4,0.96,,-0.1384991311820721,0.2,1.0,1.0,1.0,5,112
5,66.08894996709162,4,0.96,,-0.11906296039178758,-0.3,1.0,1.0,1.0,5,113
5,61.227757756276525,4,0.96,,-0.07230772308422106,-0.3,1.0,1.0,1.0,5,114
5,56.29578151161292,4,0.96,,-0.05038443810064299,-0.3,1.0,1.0,1.0,5,115
