action,distance_to_goal,experiment,gamma,loss,orientation,reward,signal1,signal2,signal3,speed,time
-2,252.1366815045769,1,0.96,,0.3021573880756053,0.2,0.0,0.0,0.0,4,27
3,249.75702548005032,1,0.96,,0.2951517873147361,0.2,0.0,0.0,0.0,4,28
-2,247.59301766631725,1,0.96,,0.3158967473746161,0.2,0.0,0.0,0.0,4,29
-2,245.3574728203859,1,0.96,,0.3090918183540535,0.2,0.0,0.0,0.0,4,30
-2,243.05117902351947,1,0.96,,0.3022644864562579,0.2,0.0,0.0,0.0,4,31
3,240.67495346757846,1,0.96,,0.2954133890512876,0.2,0.0,0.0,0.0,4,32
-2,238.51624973120255,1,0.96,,0.3163148635014324,0.2,0.0,0.0,0.0,4,33
-2,236.28769658847992,1,0.96,,0.30967764711105084,0.2,0.0,0.0,0.0,4,34
-2,233.99005301445087,1,0.96,,0.30302034697198066,0.2,0.0,0.0,0.0,4,35
3,231.62410474266014,1,0.96,,0.2963417351012886,0.2,0.0,0.0,0.0,4,36
-2,229.4780731190918,1,0.96,,0.3174182889461601,0.2,0.0,0.0,0.0,4,37
-2,227.26398888350258,1,0.96,,0.3109677591399727,0.2,0.0,0.0,0.0,4,38
-2,224.9825810397838,1,0.96,,0.3045000589847852,0.2,0.0,0.0,0.0,4,39
-2,222.63460302916232,1,0.96,,0.2980141327501984,0.2,0.0,0.0,0.0,4,40
3,220.22083280883388,1,0.96,,0.29150886065718473,0.2,0.0,0.0,0.0,4,41
-2,218.02667441117057,1,0.96,,0.31276083093282303,0.2,0.0,0.0,0.0,4,42
-2,215.76716997656047,1,0.96,,0.30650820976313203,0.2,0.0,0.0,0.0,4,43
-2,213.44304165424168,1,0.96,,0.3002412003974283,0.2,0.0,0.0,0.0,4,44
3,211.0550337611264,1,0.96,,0.2939589127234204,0.2,0.0,0.0,0.0,4,45
-2,208.89035055666926,1,0.96,,0.315438177358297,0.2,0.0,0.0,0.0,4,46
-2,206.662475602239,1,0.96,,0.30942634350282183,0.2,0.0,0.0,0.0,4,47
-2,204.3721018616549,1,0.96,,0.3034048115617122,0.2,0.0,0.0,0.0,4,48
-2,202.01994239745758,1,0.96,,0.2973729778292572,0.2,0.0,0.0,0.0,4,49
3,199.60673024316242,1,0.96,,0.29133019894489226,0.2,0.0,0.0,0.0,4,50
-2,197.41831899341432,1,0.96,,0.313053565955458,0.2,0.0,0.0,0.0,4,51
-2,195.16984155432166,1,0.96,,0.3073114541961445,0.2,0.0,0.0,0.0,4,52
-2,192.86198525895162,1,0.96,,0.3015651013655584,0.2,0.0,0.0,0.0,4,53
3,190.49545571083956,1,0.96,,0.2958142409791295,0.2,0.0,0.0,0.0,4,54
-2,188.3592599828564,1,0.96,,0.3178363659713528,0.2,0.0,0.0,0.0,4,55
-2,186.165719042203,1,0.96,,0.3124081527248605,0.2,0.0,0.0,0.0,4,56
-2,183.91550216615647,1,0.96,,0.30698290113370585,0.2,0.0,0.0,0.0,4,57
-2,181.60929597993103,1,0.96,,0.30156079794106605,0.2,0.0,0.0,0.0,4,58
3,179.24780425502738,1,0.96,,0.2961420429551235,0.2,0.0,0.0,0.0,4,59
-2,177.1206642109557,1,0.96,,0.3185046280989582,0.2,0.0,0.0,0.0,4,60
-2,174.94001232258893,1,0.96,,0.3134452071575169,0.2,0.0,0.0,0.0,4,61
-2,172.70652953397635,1,0.96,,0.3083980032409571,0.2,0.0,0.0,0.0,4,62
-2,170.42091417221096,1,0.96,,0.3033637920849219,0.2,0.0,0.0,0.0,4,63
-2,168.08388185390137,1,0.96,,0.2983434055742613,0.2,0.0,0.0,0.0,4,64
3,165.69616540049913,1,0.96,,0.2933377373122784,0.2,0.0,0.0,0.0,4,65
-2,163.54624273334056,1,0.96,,0.31612552662370863,0.2,0.0,0.0,0.0,4,66
-2,161.34805177555538,1,0.96,,0.3115368688254558,0.2,0.0,0.0,0.0,4,67
-2,159.10232633468058,1,0.96,,0.3069742677085469,0.2,0.0,0.0,0.0,4,68
-2,156.8098198042644,1,0.96,,0.30243940107882644,0.2,0.0,0.0,0.0,4,69
-2,154.47130542945825,1,0.96,,0.2979340743063281,0.2,0.0,0.0,0.0,4,70
3,152.0875766272527,1,0.96,,0.29346023331616483,0.2,0.0,0.0,0.0,4,71
-2,149.94795300666166,1,0.96,,0.3167977569353159,0.2,0.0,0.0,0.0,4,72
-2,147.76639953879106,1,0.96,,0.3128104723087712,0.2,0.0,0.0,0.0,4,73
-2,145.54374916403785,1,0.96,,0.3088690494863353,0.2,0.0,0.0,0.0,4,74
-2,143.28086106103083,1,0.96,,0.3049764713127112,0.2,0.0,0.0,0.0,4,75
-2,140.97862176052755,1,0.96,,0.3011359546640255,0.2,0.0,0.0,0.0,4,76
-2,138.6379464226138,1,0.96,,0.2973509744541063,0.2,0.0,0.0,0.0,4,77
3,136.25978030196444,1,0.96,,0.2936252905587556,0.2,0.0,0.0,0.0,4,78
-2,134.13469658239842,1,0.96,,0.31774075585096656,0.2,0.0,0.0,0.0,4,79
-2,131.9767812384165,1,0.96,,0.3146087472527578,0.2,0.0,0.0,0.0,4,80
-2,129.7870919417153,1,0.96,,0.3115553908212634,0.2,0.0,0.0,0.0,4,81
-2,127.56672962251494,1,0.96,,0.3085858548054001,0.2,0.0,0.0,0.0,4,82
-2,125.31684159538356,1,0.96,,0.3057057209695717,0.2,0.0,0.0,0.0,4,83
-2,123.03862510219857,1,0.96,,0.3029210260357299,0.2,0.0,0.0,0.0,4,84
-2,120.73333133266144,1,0.96,,0.3002383078683581,0.2,0.0,0.0,0.0,4,85
-2,118.4022699923616,1,0.96,,0.2976646569955364,0.2,0.0,0.0,0.0,4,86
3,116.04681449957974,1,0.96,,0.2952077741333122,0.2,0.0,0.0,0.0,4,87
-2,113.96063489015393,1,0.96,,0.3206538122396668,0.2,0.0,0.0,0.0,4,88
-2,111.85741079803302,1,0.96,,0.3189897246295438,0.2,0.0,0.0,0.0,4,89
-2,109.73879870676552,1,0.96,,0.3174713921246857,0.2,0.0,0.0,0.0,4,90
-2,107.60654749013227,1,0.96,,0.3161083871977234,0.2,0.0,0.0,0.0,4,91
-2,105.46250678738588,1,0.96,,0.3149110139410093,0.2,0.0,0.0,0.0,4,92
-2,103.30863634002792,1,0.96,,0.3138903679095948,0.2,0.0,0.0,0.0,4,93
-2,101.14701639280308,1,0.96,,0.31305839962230186,0.2,0.0,0.0,0.0,4,94
-2,98.9798592677665,1,0.96,,0.3124279814133915,0.2,0.0,1.0,0.0,4,95
-2,96.80952222462912,1,0.96,,0.3120129770935412,0.2,1.0,1.0,0.0,4,96
3,94.63852172194612,1,0.96,,0.3118283135641992,0.2,1.0,1.0,1.0,4,97
2,92.7740157697706,1,0.96,,0.3396678308889558,0.2,1.0,1.0,1.0,4,98
2,91.17527304812971,1,0.96,,0.3628014116245082,0.2,1.0,1.0,1.0,4,99
2,89.85847391422233,1,0.96,,0.3866034039914937,0.2,1.0,1.0,1.0,4,100
2,88.83779147371115,1,0.96,,0.410998100297589,-0.9,1.0,1.0,1.0,4,101
2,85.14192775351886,1,0.96,,0.3948578073748854,0.2,1.0,1.0,1.0,4,102
2,84.37495914469254,1,0.96,,0.4312305869863416,0.2,1.0,1.0,1.0,4,103
2,83.93096998090216,1,0.96,,0.4570864182912854,-0.9,1.0,1.0,1.0,4,104
2,79.88358910173027,1,0.96,,0.4338892641168022,0.2,1.0,1.0,1.0,4,105
2,79.62834087791236,1,0.96,,0.4717138859038832,0.2,1.0,1.0,1.0,4,106
2,79.71315928654265,1,0.96,,0.4987583368097904,-0.9,1.0,1.0,1.0,4,107
2,75.73605826378821,1,0.96,,0.4724750855160294,0.2,1.0,1.0,1.0,4,108
2,75.98517978581167,1,0.96,,0.5114537685449949,-0.3,1.0,1.0,1.0,4,109
2,76.58095922568017,1,0.96,,0.539318186073961,-0.9,1.0,1.0,1.0,4,110
2,72.72551326424741,1,0.96,,0.5102244651739446,0.2,1.0,1.0,1.0,4,111
2,73.45700346182409,1,0.96,,0.5499539491276657,-0.3,1.0,1.0,1.0,4,112
2,74.53081708232787,1,0.96,,0.5781934442906679,-0.9,1.0,1.0,1.0,4,113
2,70.86615482614877,1,0.96,,0.5467437569941954,0.2,1.0,1.0,1.0,4,114
2,72.04589563693976,1,0.96,,0.5867486708717458,-0.3,1.0,1.0,1.0,4,115
2,73.55374313114187,1,0.96,,0.6148882816508058,-0.9,1.0,1.0,1.0,4,116
2,70.16407458329043,1,0.96,,0.5817103282091151,0.2,1.0,1.0,1.0,4,117
2,71.75009866985816,1,0.96,,0.6214934485076083,-0.3,1.0,1.0,1.0,4,118
2,73.64230403817376,1,0.96,,0.6490804094587409,-0.9,1.0,1.0,1.0,4,119
2,70.62074008727427,1,0.96,,0.614945860639046,0.2,1.0,1.0,1.0,4,120
2,72.56824444811875,1,0.96,,0.6540424309118719,-0.3,1.0,1.0,1.0,4,121
2,74.79495008994645,1,0.96,,0.6806903681471306,-0.9,1.0,1.0,1.0,4,122
2,72.23462956416579,1,0.96,,0.6464612822437206,0.2,1.0,1.0,1.0,4,123
2,74.5005025432884,1,0.96,,0.6844832569666989,-0.3,1.0,1.0,1.0,4,124
2,77.01603702973995,1,0.96,,0.709898634512838,-0.9,1.0,1.0,1.0,4,125
2,75.00027549288275,1,0.96,,0.676453927837212,0.2,1.0,1.0,1.0,4,126
2,77.54617408117636,1,0.96,,0.7131152505244379,-0.3,1.0,1.0,1.0,4,127
2,80.3115797835056,1,0.96,,0.7371044118478172,-0.9,1.0,1.0,1.0,4,128
2,78.90516994909811,1,0.96,,0.7052581999471539,0.2,1.0,1.0,1.0,4,129
2,81.69877237414724,1,0.96,,0.7403800618644332,-0.3,1.0,1.0,1.0,4,130
2,84.68241302129232,1,0.96,,0.7628414884447299,-0.9,1.0,1.0,1.0,4,131
2,83.92588402179203,1,0.96,,0.7332708376883392,0.2,1.0,1.0,1.0,4,132
-16,86.9405248603672,1,0.96,,0.7667716624154384,-0.3,1.0,1.0,1.0,4,133
2,89.22664721709276,1,0.96,,0.6876801134979106,-0.9,1.0,1.0,1.0,4,134
2,87.96824623582049,1,0.96,,0.6618998424983759,0.2,1.0,1.0,1.0,4,135
2,90.3452272101945,1,0.96,,0.6967670819722794,-0.3,1.0,1.0,1.0,4,136
2,92.940062564445,1,0.96,,0.7193657450162465,-0.9,1.0,1.0,1.0,4,137
2,91.94011988236493,1,0.96,,0.691960393138138,0.2,1.0,1.0,1.0,4,138
2,94.59231221029829,1,0.96,,0.7255907869352692,-0.3,1.0,1.0,1.0,4,139
2,97.4351190296176,1,0.96,,0.7469226933717972,-0.9,1.0,1.0,1.0,4,140
2,97.03360540248669,1,0.96,,0.7213910877782944,0.2,1.0,1.0,1.0,4,141
5,99.93372569227587,1,0.96,,0.7536887365816862,-0.3,1.0,1.0,1.0,4,142
2,103.12626495583662,1,0.96,,0.7903718049048349,-0.9,1.0,1.0,1.0,4,143
2,103.51263649597756,1,0.96,,0.7670044719430277,-0.3,1.0,1.0,1.0,4,144
2,106.75622014087035,1,0.96,,0.7974484299116763,-0.3,1.0,1.0,1.0,4,145
2,110.12567364221641,1,0.96,,0.8156475297064533,-0.9,1.0,1.0,1.0,4,146
-12,111.17493017437408,1,0.96,,0.795655617122174,-0.3,1.0,1.0,1.0,4,147
2,114.01195887605013,1,0.96,,0.7469580734405656,-0.3,1.0,1.0,1.0,4,148
2,117.01002760553853,1,0.96,,0.7660418041497878,-0.9,1.0,1.0,1.0,4,149
2,117.6921433059753,1,0.96,,0.7474191155268609,-0.3,1.0,1.0,1.0,4,150
2,120.78034939578698,1,0.96,,0.7773536222275954,-0.3,1.0,1.0,1.0,4,151
2,124.00420002073528,1,0.96,,0.7952521262417556,-0.9,1.0,1.0,1.0,4,152
2,125.09415255182194,1,0.96,,0.7772841164286387,-0.3,1.0,1.0,1.0,4,153
2,128.39480945033398,1,0.96,,0.8060613392128093,-0.3,1.0,1.0,1.0,4,154
2,131.80809867744048,1,0.96,,0.8228477625426776,-0.9,1.0,1.0,1.0,4,155
2,133.4270355401463,1,0.96,,0.8071532868089905,-0.3,1.0,1.0,1.0,4,156
2,136.9147515147326,1,0.96,,0.8348098732448779,-0.3,1.0,1.0,1.0,4,157
2,140.4934757406857,1,0.96,,0.8505334906848571,-0.3,1.0,1.0,1.0,4,158
2,144.15223518481085,1,0.96,,0.8657455211224621,-0.9,1.0,1.0,1.0,4,159
2,145.86074512545258,1,0.96,,0.8471464753991966,-0.3,1.0,1.0,1.0,4,160
2,149.5565534910566,1,0.96,,0.8734013183528304,-0.3,1.0,1.0,1.0,4,161
2,153.3168830657386,1,0.96,,0.8878098997191256,-0.3,1.0,1.0,1.0,4,162
13,157.13268664458485,1,0.96,,0.9017878358523508,-0.9,1.0,1.0,1.0,4,163
2,159.54809153384332,1,0.96,,0.8874827933916568,-0.3,1.0,0.0,1.0,4,164
2,163.53465604772353,1,0.96,,0.9735786795376412,-0.3,1.0,1.0,1.0,4,165
2,167.53051309972642,1,0.96,,0.9853353054255132,-0.3,1.0,1.0,1.0,4,166
2,171.53031524468494,1,0.96,,0.9967964306372212,-0.3,1.0,1.0,1.0,4,167
3,175.5290862571384,1,0.96,,-0.9920177538985364,-0.3,1.0,1.0,1.0,4,168
18,179.51753826004017,1,0.96,,-0.9755329695653512,-0.3,1.0,0.0,1.0,4,169
3,183.2245074838497,1,0.96,,-0.8760776061871959,-0.3,1.0,0.0,1.0,4,170
3,186.86225158668248,1,0.96,,-0.8620485130544108,-0.3,1.0,0.0,1.0,4,171
3,190.42504892094246,1,0.96,,-0.8482433170871286,-0.3,0.0,0.0,1.0,4,172
3,193.9075304220929,1,0.96,,-0.8346450478763165,-0.3,0.0,0.0,1.0,4,173
3,197.30465228927886,1,0.96,,-0.8212380870797241,-0.3,0.0,0.0,0.0,4,174
3,200.61167202871889,1,0.96,,-0.8080080473419735,-0.3,0.0,0.0,0.0,4,175
3,203.8241274591401,1,0.96,,-0.7949416604678221,-0.3,0.0,0.0,1.0,4,176
3,206.9378183208865,1,0.96,,-0.7820266746656817,-0.3,1.0,0.0,1.0,4,177
3,209.9487901703525,1,0.96,,-0.7692517604799409,-0.3,1.0,1.0,1.0,4,178
3,212.85332027837129,1,0.96,,-0.756606424910703,-0.3,1.0,1.0,1.0,4,179
3,215.64790528480538,1,0.96,,-0.7440809331549942,-0.3,1.0,1.0,1.0,4,180
3,218.32925039180054,1,0.96,,-0.7316662373772985,-0.3,1.0,1.0,1.0,4,181
3,220.89425990509312,1,0.96,,-0.7193539119169845,-0.3,1.0,1.0,1.0,4,182
3,223.3400289566113,1,0.96,,-0.7071360943569016,-0.9,1.0,1.0,1.0,4,183
3,215.53729734831168,1,0.96,,-0.7119677623581832,0.2,1.0,1.0,1.0,4,184
3,217.74113871846995,1,0.96,,-0.6832797908555436,-0.3,1.0,1.0,1.0,4,185
3,219.8205123027936,1,0.96,,-0.6715179732754122,-0.3,1.0,1.0,1.0,4,186
3,221.77329667298469,1,0.96,,-0.6598229624107034,-0.9,1.0,1.0,1.0,4,187
3,215.78403955734527,1,0.96,,-0.665830794531807,0.2,1.0,1.0,1.0,4,188
3,217.490323546726,1,0.96,,-0.6376154176361527,-0.3,1.0,1.0,1.0,4,189
3,219.0667965776218,1,0.96,,-0.6262645929047771,-0.3,1.0,1.0,1.0,4,190
3,220.51196553027611,1,0.96,,-0.6149589871720119,-0.3,1.0,1.0,1.0,4,191
3,221.82447194887501,1,0.96,,-0.6036941111962151,-0.3,1.0,1.0,1.0,4,192
3,223.00309034291126,1,0.96,,-0.5924656805557865,-0.3,1.0,1.0,1.0,4,193
3,224.0467267400381,1,0.96,,-0.5812695913698169,-0.3,1.0,1.0,1.0,4,194
3,224.9544174608229,1,0.96,,-0.5701018977868001,-0.3,1.0,1.0,1.0,4,195
3,225.725328090292,1,0.96,,-0.5589587909994675,-0.3,1.0,1.0,1.0,4,196
3,226.35875262513576,1,0.96,,-0.5478365795662163,-0.3,1.0,1.0,1.0,4,197
3,226.85411277899945,1,0.96,,-0.5367316708386379,-0.3,1.0,0.0,1.0,4,198
3,227.21095743150383,1,0.96,,-0.5256405533106367,-0.3,1.0,0.0,1.0,4,199
3,227.4289622095735,1,0.96,,-0.5145597797178357,-0.3,1.0,0.0,1.0,4,200
3,227.50792919237492,1,0.96,,-0.5034859507266668,-0.3,1.0,0.0,1.0,4,201
3,227.447786733719,1,0.96,,-0.4924156990608855,0.2,0.0,0.0,1.0,4,202
3,227.2485893982256,1,0.96,,-0.4813456739194222,0.2,0.0,0.0,1.0,4,203
3,226.91051800991798,1,0.96,,-0.4702725255435751,0.2,0.0,0.0,0.0,4,204
3,226.43387981426065,1,0.96,,-0.4591928897936435,0.2,0.0,0.0,0.0,4,205
3,225.8191087570205,1,0.96,,-0.4481033725952297,0.2,0.0,0.0,0.0,4,206
3,225.06676588575863,1,0.96,,-0.43700053411361817,0.2,0.0,0.0,0.0,4,207
3,224.1775398822993,1,0.96,,-0.4258808725108117,0.2,0.0,0.0,0.0,4,208
3,223.1522477372147,1,0.96,,-0.4147408071339295,0.2,0.0,0.0,0.0,4,209
3,221.99183558027232,1,0.96,,-0.4035766609756237,0.2,0.0,0.0,0.0,4,210
3,220.6973796839643,1,0.96,,-0.3923846422368039,0.2,0.0,0.0,0.0,4,211
3,219.2700876607452,1,0.96,,-0.3811608248091033,0.2,0.0,0.0,0.0,4,212
3,217.71129987852186,1,0.96,,-0.3699011274789242,0.2,0.0,0.0,0.0,4,213
3,216.02249112334573,1,0.96,,-0.35860129163630666,0.2,0.0,0.0,0.0,4,214
3,214.20527254325717,1,0.96,,-0.3472568572499197,0.2,0.0,0.0,0.0,4,215
3,212.2613939129357,1,0.96,,-0.3358631368438226,0.2,0.0,0.0,0.0,4,216
3,210.1927462653521,1,0.96,,-0.3244151871818332,0.2,0.0,0.0,0.0,4,217
3,208.0013649441542,1,0.96,,-0.31290777833085315,0.2,0.0,0.0,0.0,4,218
3,205.68943313923612,1,0.96,,-0.30133535973481906,0.2,0.0,0.0,0.0,4,219
3,203.2592859780471,1,0.96,,-0.28969202288542584,0.2,0.0,0.0,0.0,4,220
3,200.71341525695908,1,0.96,,-0.2779714601237412,0.2,0.0,0.0,0.0,4,221
3,198.05447491072186,1,0.96,,-0.26616691904764245,0.2,0.0,0.0,0.0,4,222
3,195.28528733404445,1,0.96,,-0.2542711519329181,0.2,0.0,0.0,0.0,4,223
3,192.4088506880744,1,0.96,,-0.2422763595002692,0.2,0.0,0.0,0.0,4,224
3,189.4283473464724,1,0.96,,-0.2301741282757849,0.2,0.0,0.0,0.0,4,225
3,186.34715366147682,1,0.96,,-0.2179553606984691,0.2,0.0,0.0,0.0,4,226
3,183.16885126045074,1,0.96,,-0.2056101970251569,0.2,0.0,0.0,0.0,4,227
3,179.89724011866414,1,0.96,,-0.1931279279715102,0.2,0.0,0.0,0.0,4,228
3,176.53635369529425,1,0.96,,-0.18049689690951512,0.2,0.0,0.0,0.0,4,229
3,173.09047646775917,1,0.96,,-0.16770439032044854,0.2,0.0,0.0,0.0,4,230
3,169.56416425548358,1,0.96,,-0.1547365150834699,0.2,0.0,0.0,0.0,4,231
3,165.9622677890129,1,0.96,,-0.1415780610731225,0.2,0.0,0.0,0.0,4,232
3,162.2899600549135,1,0.96,,-0.1282123474585719,0.2,0.0,0.0,0.0,4,233
3,158.5527680317473,1,0.96,,-0.11462105106529095,0.2,0.0,0.0,0.0,4,234
14,154.75660952770735,1,0.96,,-0.10078401520866292,0.2,0.0,0.0,0.0,4,235
3,150.76984809595925,1,0.96,,-0.02556792647524207,0.2,0.0,0.0,0.0,4,236
3,146.77170846720347,1,0.96,,-0.009578861096620877,0.2,0.0,0.0,0.0,4,237
-8,142.77265414886318,1,0.96,,0.0068267902396209066,0.2,0.0,0.0,0.0,4,238
3,138.8010648711553,1,0.96,,-0.03742640561185204,0.2,0.0,0.0,0.0,4,239
3,134.8107517152217,1,0.96,,-0.021835820068943104,0.2,0.0,0.0,0.0,4,240
3,130.81143993514166,1,0.96,,-0.00581654132408879,0.2,0.0,0.0,0.0,4,241
3,126.81375885845148,1,0.96,,0.010672274905802071,0.2,0.0,0.0,0.0,4,242
3,122.82935937844285,1,0.96,,0.027675506866683124,0.2,0.0,0.0,0.0,4,243
3,118.87104537878923,1,0.96,,0.04524230647758394,0.2,0.0,0.0,0.0,4,244
3,114.9529184836973,1,0.96,,0.06342625775588018,0.2,0.0,0.0,0.0,4,245
3,111.09053402331112,1,0.96,,0.08228540019473342,0.2,0.0,0.0,0.0,4,246
3,107.30106378610449,1,0.96,,0.10188204249916538,0.2,0.0,0.0,0.0,4,247
3,103.60345771497671,1,0.96,,0.1222822661782498,0.2,0.0,0.0,0.0,4,248
3,100.0185918940438,1,0.96,,0.14355498819427442,0.2,0.0,0.0,0.0,4,249
3,96.56938373482012,1,0.96,,0.16577041983385912,0.2,0.0,0.0,0.0,4,250
3,93.28084718962542,1,0.96,,0.18899773123205926,0.2,0.0,0.0,0.0,4,251
3,90.18005156625112,1,0.96,,0.2133017188203689,0.2,0.0,0.0,0.0,4,252
-10,87.29593842389427,1,0.96,,0.2387382946571001,0.2,0.0,0.0,0.0,4,253
3,84.04081178644654,1,0.96,,0.19312647564199387,0.2,0.0,0.0,0.0,4,254
3,80.98590962261709,1,0.96,,0.21843257131011867,0.2,0.0,0.0,0.0,4,255
3,78.16355425886012,1,0.96,,0.2450625076777309,0.2,0.0,0.0,0.0,4,256
3,75.60793726709187,1,0.96,,0.2730698913435258,0.2,0.0,0.0,0.0,4,257
-2,73.35428809093864,1,0.96,,0.30247866512792065,0.2,0.0,0.0,0.0,4,258
-2,71.13482799172215,1,0.96,,0.305493639228662,0.2,0.0,0.0,0.0,4,259
-2,68.95569159072419,1,0.96,,0.3090476892866496,0.2,0.0,0.0,0.0,4,260
-2,66.82360706791421,1,0.96,,0.3131830037954197,0.2,0.0,0.0,0.0,4,261
-2,64.74594684150925,1,0.96,,0.31794375105125544,0.2,0.0,0.0,0.0,4,262
-2,62.730773615934744,1,0.96,,0.32337551684408017,0.2,0.0,0.0,0.0,4,263
-2,60.78687701944828,1,0.96,,0.3295244574829172,0.2,0.0,0.0,0.0,4,264
-2,58.923794361794606,1,0.96,,0.3364360940138936,0.2,0.0,0.0,0.0,4,265
-2,57.15180714431619,1,0.96,,0.3441536703763697,0.2,0.0,0.0,0.0,4,266
12,55.481903051769066,1,0.96,,0.3527160052558885,0.2,0.0,0.0,0.0,4,267
12,54.87238860576546,1,0.96,,0.4399325688339465,0.2,0.0,0.0,0.0,4,268
12,55.38484585668106,1,0.96,,0.5294104808930288,-0.3,0.0,0.0,0.0,4,269
12,56.9673460001891,1,0.96,,0.618987817467992,-0.3,1.0,0.0,1.0,4,270
2,59.46932413207728,1,0.96,,0.7064762083676352,-0.3,1.0,1.0,1.0,4,271
2,62.22869037230575,1,0.96,,0.734656964933476,-0.3,1.0,1.0,1.0,4,272
2,65.20964312481998,1,0.96,,0.7609219648304159,-0.3,1.0,1.0,1.0,4,273
2,68.37982620029656,1,0.96,,0.7853616939956702,-0.3,1.0,1.0,1.0,4,274
2,71.71055122044841,1,0.96,,0.8081009553548218,-0.9,1.0,1.0,1.0,4,275
2,71.80722420318969,1,0.96,,0.7822717902166582,-0.3,1.0,1.0,1.0,4,276
2,75.18714539209954,1,0.96,,0.8157009250528892,-0.3,1.0,1.0,1.0,4,277
2,78.69303563545473,1,0.96,,0.8360794574530516,-0.9,1.0,1.0,1.0,4,278
2,78.77268225052333,1,0.96,,0.8064395366307088,-0.3,1.0,1.0,1.0,4,279
2,82.28821369233442,1,0.96,,0.8378972320445521,-0.3,1.0,1.0,1.0,4,280
2,85.90653285252367,1,0.96,,0.8565525972021933,-0.9,1.0,1.0,1.0,4,281
2,86.71572369876513,1,0.96,,0.8311796219596913,-0.3,1.0,1.0,1.0,4,282
2,90.35533472096928,1,0.96,,0.8608298428157262,-0.3,1.0,1.0,1.0,4,283
2,94.07659224762536,1,0.96,,0.8779078989086562,-0.3,1.0,1.0,1.0,4,284
2,97.86591159413489,1,0.96,,0.8940840469279918,-0.9,1.0,1.0,1.0,4,285
2,98.70956309167907,1,0.96,,0.8653569279362379,-0.3,1.0,1.0,1.0,4,286
2,102.49367964334968,1,0.96,,0.8928742694371935,-0.3,1.0,1.0,1.0,4,287
2,106.3341816887935,1,0.96,,0.9080877929267656,-0.3,1.0,1.0,1.0,4,288
2,110.2207431176162,1,0.96,,0.9226086082784288,-0.9,1.0,1.0,1.0,4,289
2,112.04768730205663,1,0.96,,0.9010436031413194,-0.3,1.0,1.0,1.0,4,290
2,115.94580937601057,1,0.96,,0.926741918429744,-0.3,1.0,1.0,1.0,4,291
2,119.8781147947344,1,0.96,,0.9403581247704608,-0.3,1.0,1.0,1.0,4,292
2,123.83678574461538,1,0.96,,0.9534477083569652,-0.3,1.0,1.0,1.0,4,293
2,127.81477441144878,1,0.96,,0.96605713653653,-0.3,1.0,1.0,1.0,4,294
2,131.80570520129888,1,0.96,,0.9782284892584908,-0.9,1.0,1.0,1.0,4,295
-19,133.99518649205706,1,0.96,,0.9571890249442212,-0.3,1.0,1.0,1.0,4,296
2,137.6456852895688,1,0.96,,0.8640187199742091,-0.3,1.0,1.0,1.0,4,297
